mode,physical_vcs,pattern,injection_rate,link_latency,sim_cycles,torus_x,torus_y,torus_z,traffic_epoch_cycles,traffic_x_bias,traffic_x_hops,seed,deadlock,expected_generated,packets_injected,packets_received,injection_acceptance,delivery_ratio,throughput,queueing_latency,network_latency,packet_latency,average_hops,escape_hops,escape_transitions,pool_allocations,owned_pool_allocations,demand_reclaims,owner_migrations,release_handoffs,release_keeps,ownership_wait_starts,ownership_wait_completions,ownership_wait_cycles,ownership_wait_max,pool_write_blocks,pool_read_conflicts,pool_reads,reserved_reads,borrowed_peak,sim_ticks,pool_allocations_east,pool_allocations_west,pool_allocations_north,pool_allocations_south,pool_allocations_up,pool_allocations_down,pool_reads_east,pool_reads_west,pool_reads_north,pool_reads_south,pool_reads_up,pool_reads_down,reserved_reads_east,reserved_reads_west,reserved_reads_north,reserved_reads_south,reserved_reads_up,reserved_reads_down,migrations_to_east,migrations_to_west,migrations_to_north,migrations_to_south,migrations_to_up,migrations_to_down
private_v4,4,torus3d_tornado,0.3,8,10000,4,4,4,0,0.0,0,2,0,96000.0,95561.0,95104.0,0.9954270833333333,0.9952177143395318,0.1486,38.405588,48.08701,86.492598,3.159531,44801.0,23007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private_v4,4,torus3d_tornado,0.3,8,10000,4,4,4,0,0.0,0,3,0,96000.0,95345.0,94882.0,0.9931770833333333,0.9951439509150978,0.148253125,39.546268,47.849529,87.395797,3.156447,44005.0,22534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private_v4,4,torus3d_tornado,0.5,8,10000,4,4,4,0,0.0,0,1,0,160000.0,100548.0,100039.0,0.628425,0.9949377411783427,0.1563109375,1839.593858,49.391117,1888.984976,3.177911,52500.0,25872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private_v4,4,torus3d_tornado,0.5,8,10000,4,4,4,0,0.0,0,2,0,160000.0,100533.0,100017.0,0.62833125,0.9948673569872579,0.1562765625,1850.591199,49.428067,1900.019267,3.180629,52700.0,25842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private_v4,4,torus3d_tornado,0.5,8,10000,4,4,4,0,0.0,0,3,0,160000.0,100516.0,100015.0,0.628225,0.9950157188905249,0.1562734375,1849.224966,49.39933,1898.624296,3.178873,52606.0,25839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private_v4,4,torus3d_tornado,0.7,8,10000,4,4,4,0,0.0,0,1,0,224000.0,100569.0,100064.0,0.44896875,0.9949785719257426,0.15635,2733.916833,49.378148,2783.294981,3.179185,52550.0,25788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private_v4,4,torus3d_tornado,0.7,8,10000,4,4,4,0,0.0,0,2,0,224000.0,100540.0,100032.0,0.4488392857142857,0.9949472846628208,0.1563,2740.434651,49.225288,2789.659939,3.175324,51875.0,25554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private_v4,4,torus3d_tornado,0.7,8,10000,4,4,4,0,0.0,0,3,0,224000.0,100568.0,100060.0,0.4489642857142857,0.9949486914326625,0.15634375,2740.246192,49.296232,2789.542425,3.178353,52286.0,25675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private_v4,4,torus3d_tornado,0.9,8,10000,4,4,4,0,0.0,0,1,0,288000.0,100582.0,100084.0,0.34924305555555557,0.9950488158915114,0.15638125,3232.386166,49.40465,3281.790816,3.179849,52587.0,25756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
private_v4,4,torus3d_tornado,0.9,8,10000,4,4,4,0,0.0,0,2,0,288000.0,100589.0,100075.0,0.3492673611111111,0.9948900973267455,0.1563671875,3231.035923,49.398751,3280.434674,3.179006,52404.0,25666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
