mode,policy,reserve,pool_slots,pair_slots,pattern,link_latency,injection_rate,vcs_per_vnet,sim_cycles,random_seed,deadlock,exit_code,wall_seconds,expected_generated,packets_injected,packets_received,injection_acceptance,delivery_ratio,throughput,queueing_latency,network_latency,packet_latency,average_hops,escape_hops,escape_transitions,grants_migrated,credits_returned,pool_full_blocks,borrowed_peak,grant_queue_mean,grant_queue_max,return_credit_conflicts,received_east,received_west,received_north,received_south,received_up,received_down,received_dir_total,sim_ticks
RR-a,rr,2,4,8,torus3d_xopposite,1,0.6,8,10000,1,0,0,13.180,192000.0,191725.0,191559.0,0.9985677083333333,0.9991341765549615,0.2993109375,2.001618,7.477983,9.479602,2.017592,14547.0,9452.0,76810.0,0.0,0.0,2.0,0.186866,2.0,0.0,95254.0,96349.0,0.0,0.0,0.0,0.0,191603.0,10000.0
RR-a,rr,2,4,8,torus3d_xopposite,1,0.65,8,10000,1,0,0,13.597,208000.0,207794.0,207613.0,0.9990096153846154,0.9991289450128492,0.3243953125,2.002794,7.527014,9.529808,2.018708,16534.0,10719.0,85951.0,0.0,0.0,2.0,0.207569,2.0,0.0,103196.0,104469.0,0.0,0.0,0.0,0.0,207665.0,10000.0
RR-a,rr,2,4,8,torus3d_xopposite,1,0.7,8,10000,1,0,0,13.713,224000.0,223692.0,223507.0,0.998625,0.9991729699765749,0.3492296875,2.00387,7.580152,9.584022,2.01999,18360.0,11813.0,97189.0,0.0,0.0,2.0,0.226923,2.0,0.0,111074.0,112485.0,0.0,0.0,0.0,0.0,223559.0,10000.0
RR-a,rr,2,4,8,torus3d_xopposite,1,0.75,8,10000,1,0,0,13.867,240000.0,239728.0,239530.0,0.9988666666666667,0.999174063939131,0.374265625,2.005502,7.629312,9.634814,2.019421,19876.0,12941.0,108680.0,0.0,0.0,2.0,0.246225,2.0,0.0,119205.0,120377.0,0.0,0.0,0.0,0.0,239582.0,10000.0
RR-a,rr,2,4,8,torus3d_xopposite,1,0.8,8,10000,1,0,0,13.794,256000.0,255766.0,255550.0,0.9990859375,0.9991554780541588,0.399296875,2.007967,7.683138,9.691105,2.019581,21068.0,13806.0,122483.0,0.0,0.0,2.0,0.264128,2.0,0.0,127060.0,128551.0,0.0,0.0,0.0,0.0,255611.0,10000.0
RR-a,rr,2,4,8,torus3d_xopposite,1,0.85,8,10000,1,0,0,14.353,272000.0,271716.0,271485.0,0.9989558823529412,0.9991498476350307,0.4241953125,2.010877,7.731035,9.741912,2.019927,22541.0,14814.0,137989.0,0.0,0.0,2.0,0.281166,2.0,0.0,135173.0,136370.0,0.0,0.0,0.0,0.0,271543.0,10000.0
RR-a,rr,2,4,8,torus3d_xopposite,1,0.9,8,10000,1,0,0,14.516,288000.0,287803.0,287558.0,0.9993159722222222,0.9991487232586179,0.449309375,2.016435,7.780124,9.796559,2.018535,22952.0,15321.0,154397.0,0.0,0.0,2.0,0.295923,2.0,0.0,143148.0,144467.0,0.0,0.0,0.0,0.0,287615.0,10000.0
RR-a,rr,2,4,8,torus3d_xopposite,1,0.95,8,10000,1,0,0,14.576,304000.0,303700.0,303451.0,0.9990131578947369,0.9991801119525848,0.4741421875,2.023833,7.825062,9.848895,2.017696,22733.0,15359.0,170885.0,0.0,0.0,2.0,0.310739,2.0,0.0,151064.0,152445.0,0.0,0.0,0.0,0.0,303509.0,10000.0
RR-a,rr,2,4,8,torus3d_xopposite,1,1.0,8,10000,1,0,0,14.737,320000.0,319641.0,319373.0,0.998878125,0.9991615593744232,0.4990203125,2.030165,7.823767,9.853933,2.014516,18289.0,12400.0,171227.0,0.0,0.0,2.0,0.312483,2.0,0.0,159117.0,160319.0,0.0,0.0,0.0,0.0,319436.0,10000.0
STV-a,starve,2,4,8,torus3d_xopposite,1,0.05,8,10000,1,0,0,13.779,16000.0,15937.0,15921.0,0.9960625,0.9989960469348058,0.0248765625,2.0,7.028327,9.028327,2.0,4.0,4.0,180654.0,1884375.0,0.0,1.0,0.538188,4.0,964985.0,7945.0,7980.0,0.0,0.0,0.0,0.0,15925.0,10000.0
STV-a,starve,2,4,8,torus3d_xopposite,1,0.1,8,10000,1,0,0,13.972,32000.0,31899.0,31867.0,0.99684375,0.9989968337565441,0.0497921875,2.0,7.064079,9.064079,2.000941,78.0,47.0,156602.0,1856865.0,0.0,1.0,0.571923,4.0,972831.0,15934.0,15944.0,0.0,0.0,0.0,0.0,31878.0,10000.0
STV-a,starve,2,4,8,torus3d_xopposite,1,0.15,8,10000,1,0,0,14.407,48000.0,47896.0,47849.0,0.9978333333333333,0.999018707198931,0.0747640625,2.0,7.096366,9.096366,2.00209,307.0,204.0,243779.0,1834486.0,0.0,1.0,0.602645,4.0,977507.0,23985.0,23880.0,0.0,0.0,0.0,0.0,47865.0,10000.0
STV-a,starve,2,4,8,torus3d_xopposite,1,0.2,8,10000,1,0,0,14.565,64000.0,64041.0,63979.0,1.000640625,0.9990318702081479,0.0999671875,2.0,7.133513,9.133513,2.003626,845.0,590.0,223297.0,1813879.0,0.0,1.0,0.633263,5.0,981372.0,31998.0,32002.0,0.0,0.0,0.0,0.0,64000.0,10000.0
STV-a,starve,2,4,8,torus3d_xopposite,1,0.25,8,10000,1,0,0,14.718,80000.0,79913.0,79828.0,0.9989125,0.9989363432733097,0.12473125,2.0,7.175866,9.175866,2.006714,1811.0,1204.0,214940.0,1795622.0,0.0,1.0,0.660348,5.0,982999.0,39995.0,39862.0,0.0,0.0,0.0,0.0,79857.0,10000.0
STV-a,starve,2,4,8,torus3d_xopposite,1,0.3,8,10000,1,0,0,14.771,96000.0,95859.0,95763.0,0.99853125,0.9989985290896003,0.1496296875,2.00001,7.226862,9.226873,2.010797,3514.0,2328.0,247809.0,1778022.0,0.0,1.0,0.685899,5.0,982770.0,47899.0,47894.0,0.0,0.0,0.0,0.0,95793.0,10000.0
STV-a,starve,2,4,8,torus3d_xopposite,1,0.35,8,10000,1,0,0,14.743,112000.0,111637.0,111528.0,0.9967589285714286,0.9990236212008563,0.1742625,2.000117,7.272694,9.27281,2.014185,5622.0,3729.0,257100.0,1761237.0,0.0,1.0,0.711187,5.0,980020.0,55926.0,55635.0,0.0,0.0,0.0,0.0,111561.0,10000.0
STV-a,starve,2,4,8,torus3d_xopposite,1,0.4,8,10000,1,0,0,15.068,128000.0,127612.0,127493.0,0.99696875,0.9990674858163809,0.1992078125,2.000133,7.32292,9.323053,2.018511,8574.0,5719.0,269683.0,1744940.0,0.0,1.0,0.734207,6.0,975576.0,63971.0,63557.0,0.0,0.0,0.0,0.0,127528.0,10000.0
STV-a,starve,2,4,8,torus3d_xopposite,1,0.45,8,10000,1,0,0,15.575,144000.0,143680.0,143552.0,0.9977777777777778,0.9991091314031181,0.2243,2.000237,7.377947,9.378184,2.022654,12161.0,8128.0,282649.0,1728988.0,0.0,1.0,0.75552,6.0,969122.0,71858.0,71733.0,0.0,0.0,0.0,0.0,143591.0,10000.0
STV-a,starve,2,4,8,torus3d_xopposite,1,0.5,8,10000,1,0,0,15.885,160000.0,159657.0,159520.0,0.99785625,0.9991419104705713,0.24925,2.000514,7.440051,9.440565,2.027846,17007.0,11315.0,378754.0,1713015.0,0.0,1.0,0.777337,6.0,961378.0,79906.0,79652.0,0.0,0.0,0.0,0.0,159558.0,10000.0
STV-a,starve,2,4,8,torus3d_xopposite,1,0.55,8,10000,1,0,0,16.061,176000.0,175731.0,175583.0,0.9984715909090909,0.9991578036885922,0.2743484375,2.00098,7.502275,9.503255,2.031244,22330.0,14984.0,399002.0,1697928.0,0.0,1.0,0.797509,6.0,952712.0,88038.0,87583.0,0.0,0.0,0.0,0.0,175621.0,10000.0
STV-a,starve,2,4,8,torus3d_xopposite,1,0.6,8,10000,1,0,0,16.265,192000.0,191725.0,191559.0,0.9985677083333333,0.9991341765549615,0.2993109375,2.001697,7.567799,9.569496,2.034997,28251.0,18955.0,456112.0,1682756.0,0.0,1.0,0.81509,6.0,942743.0,95949.0,95655.0,0.0,0.0,0.0,0.0,191604.0,10000.0
STV-a,starve,2,4,8,torus3d_xopposite,1,0.65,8,10000,1,0,0,16.458,208000.0,207794.0,207615.0,0.9990096153846154,0.9991385699298344,0.3243984375,2.002765,7.647699,9.650464,2.037897,34804.0,23564.0,496465.0,1667811.0,0.0,1.0,0.83244,6.0,931979.0,104073.0,103589.0,0.0,0.0,0.0,0.0,207662.0,10000.0
STV-a,starve,2,4,8,torus3d_xopposite,1,0.7,8,10000,1,0,0,16.604,224000.0,223692.0,223500.0,0.998625,0.9991416769486615,0.34921875,2.005145,7.73204,9.737186,2.042336,42584.0,28705.0,524947.0,1653076.0,0.0,1.0,0.848774,6.0,921845.0,112002.0,111550.0,0.0,0.0,0.0,0.0,223552.0,10000.0
STV-a,starve,2,4,8,torus3d_xopposite,1,0.75,8,10000,1,0,0,16.864,240000.0,239728.0,239521.0,0.9988666666666667,0.9991365213909097,0.3742515625,2.008329,7.831915,9.840244,2.044723,50293.0,34011.0,560419.0,1638277.0,0.0,1.0,0.86406,6.0,909874.0,120087.0,119483.0,0.0,0.0,0.0,0.0,239570.0,10000.0
STV-a,starve,2,4,8,torus3d_xopposite,1,0.8,8,10000,1,0,0,16.918,256000.0,255766.0,255545.0,0.9990859375,0.9991359289350422,0.3992890625,2.01399,7.947708,9.961698,2.047287,58875.0,39874.0,662104.0,1623821.0,0.0,1.0,0.87723,6.0,898487.0,127860.0,127743.0,0.0,0.0,0.0,0.0,255603.0,10000.0
STV-a,starve,2,4,8,torus3d_xopposite,1,0.85,8,10000,1,0,0,17.192,272000.0,271716.0,271475.0,0.9989558823529412,0.9991130445023481,0.4241796875,2.021755,8.072456,10.094211,2.049345,67071.0,45424.0,703925.0,1609439.0,0.0,1.0,0.887306,7.0,886141.0,135895.0,135636.0,0.0,0.0,0.0,0.0,271531.0,10000.0
STV-a,starve,2,4,8,torus3d_xopposite,1,0.9,8,10000,1,0,0,17.225,288000.0,287803.0,287553.0,0.9993159722222222,0.9991313502638958,0.4493015625,2.039026,8.221764,10.26079,2.049723,75592.0,51743.0,798995.0,1595050.0,0.0,1.0,0.89445,6.0,873087.0,143812.0,143801.0,0.0,0.0,0.0,0.0,287613.0,10000.0
STV-a,starve,2,4,8,torus3d_xopposite,1,0.95,8,10000,1,0,0,17.013,304000.0,303700.0,303432.0,0.9990131578947369,0.999117550214027,0.4741125,2.067705,8.389415,10.457121,2.049705,83497.0,57341.0,874186.0,1581184.0,0.0,2.0,0.89822,6.0,859620.0,151718.0,151780.0,0.0,0.0,0.0,0.0,303498.0,10000.0
STV-a,starve,2,4,8,torus3d_xopposite,1,1.0,8,10000,1,0,0,17.197,320000.0,319638.0,319338.0,0.99886875,0.9990614382520226,0.498965625,2.135981,8.590512,10.726494,2.048626,91670.0,63231.0,914440.0,1567731.0,0.0,2.0,0.898248,6.0,845961.0,159662.0,159747.0,0.0,0.0,0.0,0.0,319409.0,10000.0
RR-b,rr,1,6,8,torus3d_xopposite,1,0.05,8,10000,1,0,0,10.406,16000.0,15937.0,15921.0,0.9960625,0.9989960469348058,0.0248765625,2.0,7.114189,9.114189,2.024496,2301.0,1355.0,16908.0,0.0,0.0,3.0,0.003473,1.0,0.0,7971.0,7954.0,0.0,0.0,0.0,0.0,15925.0,10000.0
RR-b,rr,1,6,8,torus3d_xopposite,1,0.1,8,10000,1,0,0,10.805,32000.0,31899.0,31867.0,0.99684375,0.9989968337565441,0.0497921875,2.000094,7.195186,9.19528,2.029184,4657.0,2757.0,32202.0,0.0,0.0,3.0,0.007806,1.0,0.0,15972.0,15906.0,0.0,0.0,0.0,0.0,31878.0,10000.0
RR-b,rr,1,6,8,torus3d_xopposite,1,0.15,8,10000,1,0,0,11.093,48000.0,47896.0,47849.0,0.9978333333333333,0.999018707198931,0.0747640625,2.000063,7.256996,9.257059,2.029384,6943.0,4119.0,46156.0,0.0,0.0,3.0,0.013814,1.0,0.0,23931.0,23933.0,0.0,0.0,0.0,0.0,47864.0,10000.0
RR-b,rr,1,6,8,torus3d_xopposite,1,0.2,8,10000,1,0,0,11.606,64000.0,64041.0,63979.0,1.000640625,0.9990318702081479,0.0999671875,2.000297,7.316369,9.316666,2.029322,8769.0,5231.0,60204.0,0.0,0.0,3.0,0.017553,1.0,0.0,31837.0,32161.0,0.0,0.0,0.0,0.0,63998.0,10000.0
