mode,policy,reserve,pool_slots,pair_slots,pattern,link_latency,injection_rate,vcs_per_vnet,sim_cycles,random_seed,deadlock,exit_code,wall_seconds,expected_generated,packets_injected,packets_received,injection_acceptance,delivery_ratio,throughput,queueing_latency,network_latency,packet_latency,average_hops,escape_hops,escape_transitions,grants_migrated,credits_returned,pool_full_blocks,borrowed_peak,grant_queue_mean,grant_queue_max,return_credit_conflicts,received_east,received_west,received_north,received_south,received_up,received_down,received_dir_total,sim_ticks
STV-b,starve,1,6,8,torus3d_xopposite,8,0.8,8,10000,1,0,0,12.795,256000.0,98267.0,97874.0,0.38385546875,0.9960006919922253,0.152928125,3063.155353,38.552803,3101.708155,2.0762,35518.0,22102.0,323717.0,726902.0,0.0,2.0,0.42766,4.0,299264.0,48938.0,49021.0,0.0,0.0,0.0,0.0,97959.0,10000.0
STV-b,starve,1,6,8,torus3d_xopposite,8,0.85,8,10000,1,0,0,12.860,272000.0,98257.0,97868.0,0.3612389705882353,0.9960409945347405,0.15291875,3176.453243,38.556586,3215.00983,2.076021,35504.0,22112.0,331768.0,726973.0,0.0,2.0,0.427575,4.0,299172.0,48954.0,48997.0,0.0,0.0,0.0,0.0,97951.0,10000.0
STV-b,starve,1,6,8,torus3d_xopposite,8,0.9,8,10000,1,0,0,13.067,288000.0,98291.0,97909.0,0.34128819444444447,0.9961135811010163,0.1529828125,3274.942263,38.509647,3313.451909,2.074028,35351.0,22104.0,357464.0,726982.0,0.0,2.0,0.427535,4.0,299206.0,48991.0,49004.0,0.0,0.0,0.0,0.0,97995.0,10000.0
STV-b,starve,1,6,8,torus3d_xopposite,8,0.95,8,10000,1,0,0,12.874,304000.0,98279.0,97894.0,0.3232861842105263,0.9960825812228452,0.152959375,3365.354537,38.563804,3403.91834,2.075531,35498.0,22106.0,376198.0,726990.0,0.0,2.0,0.426967,4.0,299229.0,48987.0,48995.0,0.0,0.0,0.0,0.0,97982.0,10000.0
STV-b,starve,1,6,8,torus3d_xopposite,8,1.0,8,10000,1,0,0,12.761,320000.0,98281.0,97892.0,0.307128125,0.9960419613150049,0.15295625,3446.22581,38.551444,3484.777255,2.075021,35436.0,22107.0,383753.0,727015.0,0.0,2.0,0.427494,4.0,299126.0,48983.0,48996.0,0.0,0.0,0.0,0.0,97979.0,10000.0
PRIV,private,,0,8,torus3d_tornado,8,0.05,4,10000,1,0,0,8.743,16000.0,15937.0,15856.0,0.9960625,0.9949174876074544,0.024775,2.033867,44.023461,46.057328,3.0,2.0,2.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV,private,,0,8,torus3d_tornado,8,0.1,4,10000,1,0,0,9.084,32000.0,31898.0,31747.0,0.9968125,0.9952661608878299,0.0496046875,2.251898,44.067817,46.319715,3.001512,164.0,114.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV,private,,0,8,torus3d_tornado,8,0.15,4,10000,1,0,0,9.308,48000.0,47888.0,47662.0,0.9976666666666667,0.9952806548613431,0.074471875,2.875897,44.235156,47.111053,3.014435,2021.0,1261.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV,private,,0,8,torus3d_tornado,8,0.2,4,10000,1,0,0,9.491,64000.0,64021.0,63705.0,1.000328125,0.9950641195857609,0.0995390625,4.382388,44.646323,49.02871,3.044863,8615.0,5086.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV,private,,0,8,torus3d_tornado,8,0.25,4,10000,1,0,0,9.832,80000.0,79847.0,79430.0,0.9980875,0.9947775119916841,0.124109375,8.642301,45.585471,54.227773,3.09543,22741.0,12574.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV,private,,0,8,torus3d_tornado,8,0.3,4,10000,1,0,0,10.364,96000.0,95301.0,94821.0,0.99271875,0.9949633267226996,0.1481578125,40.486401,48.000633,88.487033,3.159311,44563.0,22936.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV,private,,0,8,torus3d_tornado,8,0.35,4,10000,1,0,0,10.468,112000.0,100274.0,99773.0,0.8953035714285714,0.9950036898897022,0.1558953125,498.575246,49.203482,547.778728,3.176461,51740.0,25585.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV,private,,0,8,torus3d_tornado,8,0.4,4,10000,1,0,0,10.467,128000.0,100479.0,99977.0,0.7849921875,0.9950039311696971,0.1562140625,1043.822999,49.269482,1093.092481,3.178921,52390.0,25745.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV,private,,0,8,torus3d_tornado,8,0.45,4,10000,1,0,0,10.515,144000.0,100529.0,100000.0,0.6981180555555555,0.9947378368431,0.15625,1484.69052,49.40268,1534.0932,3.18014,52685.0,25931.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV,private,,0,8,torus3d_tornado,8,0.5,4,10000,1,0,0,10.715,160000.0,100548.0,100039.0,0.628425,0.9949377411783427,0.1563109375,1839.593858,49.391117,1888.984976,3.177911,52500.0,25872.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV,private,,0,8,torus3d_tornado,8,0.55,4,10000,1,0,0,10.706,176000.0,100531.0,100030.0,0.5711988636363636,0.9950164625836807,0.156296875,2124.907258,49.418694,2174.325952,3.178746,52350.0,25754.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV,private,,0,8,torus3d_tornado,8,0.6,4,10000,1,0,0,10.922,192000.0,100577.0,100083.0,0.5238385416666667,0.995088340276604,0.1563796875,2363.658683,49.405753,2413.064437,3.18013,52762.0,25804.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV,private,,0,8,torus3d_tornado,8,0.65,4,10000,1,0,0,10.869,208000.0,100585.0,100071.0,0.4835817307692308,0.9948898941194015,0.1563609375,2562.455886,49.358276,2611.814162,3.179872,52795.0,25802.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV,private,,0,8,torus3d_tornado,8,0.7,4,10000,1,0,0,11.361,224000.0,100569.0,100064.0,0.44896875,0.9949785719257426,0.15635,2733.916833,49.378148,2783.294981,3.179185,52550.0,25788.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV,private,,0,8,torus3d_tornado,8,0.75,4,10000,1,0,0,11.146,240000.0,100566.0,100071.0,0.419025,0.9950778593162699,0.1563609375,2883.284558,49.297419,2932.581977,3.179393,52429.0,25600.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV,private,,0,8,torus3d_tornado,8,0.8,4,10000,1,0,0,11.006,256000.0,100598.0,100107.0,0.3929609375,0.9951191872601841,0.1564171875,3013.185521,49.275555,3062.461077,3.17787,52354.0,25632.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV,private,,0,8,torus3d_tornado,8,0.85,4,10000,1,0,0,11.223,272000.0,100604.0,100091.0,0.3698676470588235,0.9949007991729951,0.1563921875,3128.509207,49.333237,3177.842443,3.180136,52762.0,25741.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV,private,,0,8,torus3d_tornado,8,0.9,4,10000,1,0,0,11.250,288000.0,100582.0,100084.0,0.34924305555555557,0.9950488158915114,0.15638125,3232.386166,49.40465,3281.790816,3.179849,52587.0,25756.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV,private,,0,8,torus3d_tornado,8,0.95,4,10000,1,0,0,11.281,304000.0,100591.0,100090.0,0.3308914473684211,0.9950194351383325,0.156390625,3323.779668,49.290319,3373.069987,3.17788,52095.0,25450.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
PRIV,private,,0,8,torus3d_tornado,8,1.0,4,10000,1,0,0,11.420,320000.0,100573.0,100066.0,0.314290625,0.9949588855855945,0.156353125,3406.446865,49.249226,3455.696091,3.176603,52157.0,25659.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0
STV-b,starve,1,6,8,torus3d_tornado,8,0.05,8,10000,1,0,0,10.853,16000.0,15937.0,15856.0,0.9960625,0.9949174876074544,0.024775,2.03393,44.509712,46.543643,3.050076,2451.0,1472.0,139047.0,815774.0,0.0,2.0,0.314925,3.0,249209.0,132.0,5069.0,94.0,5301.0,129.0,5141.0,15866.0,10000.0
STV-b,starve,1,6,8,torus3d_tornado,8,0.1,8,10000,1,0,0,11.157,32000.0,31898.0,31741.0,0.9968125,0.995078061320459,0.0495953125,2.252229,45.497527,47.749756,3.124697,11805.0,6201.0,200211.0,784191.0,0.0,2.0,0.325046,4.0,239284.0,435.0,9669.0,483.0,10046.0,668.0,10460.0,31761.0,10000.0
STV-b,starve,1,6,8,torus3d_tornado,8,0.15,8,10000,1,0,0,11.348,48000.0,47887.0,47643.0,0.9976458333333333,0.9949046714139537,0.0744421875,2.879919,47.11009,49.990009,3.19558,27873.0,13588.0,257047.0,756044.0,0.0,2.0,0.334544,4.0,230222.0,811.0,13909.0,1022.0,14509.0,1578.0,15855.0,47684.0,10000.0
STV-b,starve,1,6,8,torus3d_tornado,8,0.2,8,10000,1,0,0,11.500,64000.0,64019.0,63661.0,1.000296875,0.9944079101516737,0.0994703125,4.429824,49.881607,54.311431,3.256515,47986.0,21708.0,302639.0,729119.0,0.0,2.0,0.342573,4.0,221574.0,1245.0,17815.0,1667.0,18580.0,2721.0,21687.0,63715.0,10000.0
STV-b,starve,1,6,8,torus3d_tornado,8,0.25,8,10000,1,0,0,11.763,80000.0,79839.0,79352.0,0.9979875,0.9939002242012049,0.1239875,9.432201,55.248135,64.680336,3.29441,67066.0,28602.0,354486.0,700062.0,0.0,2.0,0.345783,4.0,212747.0,1536.0,22518.0,2192.0,22457.0,3882.0,26841.0,79426.0,10000.0
