mode,pattern,injection_rate,link_latency,sim_cycles,seed,deadlock,expected_generated,packets_injected,packets_received,injection_acceptance,delivery_ratio,throughput,queueing_latency,network_latency,packet_latency,average_hops,escape_hops,escape_transitions,pool_allocations,owned_pool_allocations,demand_reclaims,owner_migrations,release_handoffs,release_keeps,pool_write_blocks,pool_read_conflicts,pool_reads,reserved_reads,borrowed_peak,sim_ticks,pool_allocations_east,pool_allocations_west,pool_allocations_north,pool_allocations_south,pool_allocations_up,pool_allocations_down,pool_reads_east,pool_reads_west,pool_reads_north,pool_reads_south,pool_reads_up,pool_reads_down,reserved_reads_east,reserved_reads_west,reserved_reads_north,reserved_reads_south,reserved_reads_up,reserved_reads_down,migrations_to_east,migrations_to_west,migrations_to_north,migrations_to_south,migrations_to_up,migrations_to_down
dpphys_pressure,uniform_random,0.5,8,10000,3,0,160000.0,100643.0,100130.0,0.62901875,0.9949027751557485,0.156453125,1848.917308,49.901358,1898.818666,3.016189,4144.0,2737.0,159102.0,136561.0,22541.0,31144.0,8603.0,150313.0,0.0,0.0,158916.0,143804.0,1.0,10000.0,26515.0,26611.0,26693.0,26478.0,26602.0,26203.0,26483.0,26579.0,26668.0,26452.0,26565.0,26169.0,23959.0,23933.0,23968.0,24009.0,24083.0,23852.0,5214.0,5218.0,5264.0,5262.0,5093.0,5093.0
dpphys_pressure,uniform_random,0.9,8,10000,1,0,288000.0,100695.0,100191.0,0.34963541666666664,0.9949947862356622,0.1565484375,3232.021888,49.755367,3281.777255,3.008803,4211.0,2765.0,158436.0,136367.0,22069.0,30429.0,8360.0,149912.0,0.0,0.0,158272.0,143892.0,1.0,10000.0,26405.0,26607.0,26352.0,26241.0,26578.0,26253.0,26371.0,26580.0,26332.0,26213.0,26547.0,26229.0,23966.0,24038.0,23901.0,24022.0,24118.0,23847.0,5113.0,5115.0,4986.0,4987.0,5111.0,5117.0
dpphys_pressure,uniform_random,0.9,8,10000,2,0,288000.0,100687.0,100180.0,0.3496076388888889,0.9949645932444109,0.15653125,3226.980565,49.944111,3276.924676,3.007556,4423.0,2854.0,158332.0,136117.0,22215.0,30697.0,8482.0,149655.0,0.0,0.0,158137.0,143873.0,1.0,10000.0,26428.0,26196.0,26614.0,26263.0,26774.0,26057.0,26390.0,26166.0,26584.0,26233.0,26739.0,26025.0,24034.0,23935.0,24104.0,23962.0,24017.0,23821.0,5116.0,5118.0,5086.0,5081.0,5144.0,5152.0
dpphys_pressure,uniform_random,0.9,8,10000,3,0,288000.0,100686.0,100184.0,0.34960416666666666,0.9950142025703673,0.1565375,3229.616076,49.903747,3279.519824,3.014493,4192.0,2788.0,159003.0,136722.0,22281.0,30686.0,8405.0,150443.0,0.0,0.0,158848.0,143868.0,1.0,10000.0,26445.0,26262.0,26810.0,26248.0,26805.0,26433.0,26415.0,26243.0,26784.0,26222.0,26776.0,26408.0,23959.0,24042.0,24029.0,23953.0,24068.0,23817.0,5023.0,5019.0,5148.0,5142.0,5177.0,5177.0
dpphys_pressure_cap2,uniform_random,0.3,8,10000,1,0,96000.0,95538.0,95036.0,0.9951875,0.9947455462747807,0.14849375,41.72482,49.54795,91.27277,3.033303,10157.0,6459.0,136673.0,136673.0,0.0,0.0,0.0,136538.0,0.0,0.0,136538.0,152448.0,0.0,10000.0,22637.0,22812.0,22853.0,22820.0,22773.0,22778.0,22616.0,22793.0,22826.0,22801.0,22739.0,22763.0,25375.0,25428.0,25260.0,25521.0,25430.0,25434.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_pressure_cap2,uniform_random,0.3,8,10000,2,0,96000.0,95541.0,95059.0,0.99521875,0.9949550454778576,0.1485296875,38.902745,49.50839,88.411134,3.030108,9870.0,6389.0,136628.0,136628.0,0.0,0.0,0.0,136479.0,0.0,0.0,136479.0,152244.0,0.0,10000.0,22928.0,22469.0,22767.0,22850.0,22854.0,22760.0,22902.0,22449.0,22743.0,22825.0,22828.0,22732.0,25354.0,25375.0,25308.0,25430.0,25413.0,25364.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_pressure_cap2,uniform_random,0.3,8,10000,3,0,96000.0,95237.0,94745.0,0.9920520833333333,0.9948339405903168,0.1480390625,38.377677,49.429426,87.807103,3.026334,9934.0,6358.0,135529.0,135529.0,0.0,0.0,0.0,135382.0,0.0,0.0,135382.0,152054.0,0.0,10000.0,22459.0,22645.0,22594.0,22610.0,22474.0,22747.0,22440.0,22623.0,22565.0,22587.0,22451.0,22716.0,25306.0,25383.0,25361.0,25338.0,25219.0,25447.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_pressure_cap2,uniform_random,0.5,8,10000,1,0,160000.0,100574.0,100049.0,0.6285875,0.9947799630123093,0.1563265625,1833.350768,50.630171,1883.980939,3.04013,12501.0,7997.0,148033.0,148033.0,0.0,0.0,0.0,147880.0,0.0,0.0,147880.0,157053.0,0.0,10000.0,24631.0,24624.0,24779.0,24493.0,24587.0,24919.0,24604.0,24596.0,24749.0,24469.0,24571.0,24891.0,26099.0,26111.0,26256.0,26292.0,26134.0,26161.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_pressure_cap2,uniform_random,0.5,8,10000,2,0,160000.0,100595.0,100075.0,0.62871875,0.9948307569958745,0.1563671875,1855.405336,50.707649,1906.112985,3.035503,12733.0,8052.0,147713.0,147713.0,0.0,0.0,0.0,147554.0,0.0,0.0,147554.0,156942.0,0.0,10000.0,24623.0,24432.0,24913.0,24582.0,24613.0,24550.0,24602.0,24412.0,24889.0,24552.0,24578.0,24521.0,26125.0,26032.0,26155.0,26277.0,26241.0,26112.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_pressure_cap2,uniform_random,0.5,8,10000,3,0,160000.0,100598.0,100072.0,0.6287375,0.9947712678184457,0.1563625,1849.359901,50.661923,1900.021824,3.044338,12677.0,7926.0,148440.0,148440.0,0.0,0.0,0.0,148283.0,0.0,0.0,148283.0,157145.0,0.0,10000.0,24940.0,24649.0,24717.0,24776.0,24544.0,24814.0,24916.0,24616.0,24691.0,24755.0,24516.0,24789.0,26220.0,26127.0,26385.0,26192.0,26078.0,26143.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_pressure_cap2,uniform_random,0.9,8,10000,1,0,288000.0,100665.0,100148.0,0.34953125,0.9948641533800229,0.15648125,3232.65531,50.43234,3283.08765,3.035218,12565.0,7988.0,148055.0,148055.0,0.0,0.0,0.0,147893.0,0.0,0.0,147893.0,156814.0,0.0,10000.0,24769.0,24707.0,24709.0,24571.0,24653.0,24646.0,24739.0,24678.0,24680.0,24550.0,24625.0,24621.0,26287.0,26128.0,26096.0,25989.0,26163.0,26151.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_pressure_cap2,uniform_random,0.9,8,10000,2,0,288000.0,100625.0,100121.0,0.3493923611111111,0.9949913043478261,0.1564390625,3227.276485,50.666524,3277.943009,3.034558,12755.0,7986.0,147844.0,147844.0,0.0,0.0,0.0,147670.0,0.0,0.0,147670.0,156890.0,0.0,10000.0,24657.0,24533.0,24668.0,24663.0,24700.0,24623.0,24618.0,24509.0,24639.0,24640.0,24668.0,24596.0,26201.0,25993.0,26262.0,26285.0,26180.0,25969.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_pressure_cap2,uniform_random,0.9,8,10000,3,0,288000.0,100632.0,100133.0,0.34941666666666665,0.9950413387391684,0.1564578125,3230.423457,50.587698,3281.011155,3.041555,12717.0,8050.0,148154.0,148154.0,0.0,0.0,0.0,147995.0,0.0,0.0,147995.0,157279.0,0.0,10000.0,24772.0,24439.0,24799.0,24613.0,24630.0,24901.0,24749.0,24415.0,24769.0,24594.0,24590.0,24878.0,26068.0,26244.0,26235.0,26261.0,26221.0,26250.0,0.0,0.0,0.0,0.0,0.0,0.0
dpphys_pressure_cap4,uniform_random,0.3,8,10000,1,0,96000.0,95540.0,95056.0,0.9952083333333334,0.9949340590328658,0.148525,41.357947,48.96298,90.320927,3.006659,2266.0,1464.0,145869.0,128341.0,17528.0,25806.0,8278.0,137434.0,0.0,0.0,145712.0,140772.0,2.0,10000.0,24340.0,24167.0,24226.0,24436.0,24459.0,24241.0,24318.0,24147.0,24204.0,24397.0,24432.0,24214.0,23458.0,23509.0,23471.0,23533.0,23460.0,23341.0,4265.0,4259.0,4331.0,4334.0,4307.0,4310.0
dpphys_pressure_cap4,uniform_random,0.3,8,10000,2,0,96000.0,95543.0,95061.0,0.9952395833333333,0.9949551510838052,0.1485328125,38.589548,48.915149,87.504697,3.005165,2218.0,1457.0,145871.0,128199.0,17672.0,25827.0,8155.0,137563.0,0.0,0.0,145718.0,140636.0,2.0,10000.0,24322.0,24226.0,24227.0,24375.0,24277.0,24444.0,24299.0,24202.0,24190.0,24349.0,24250.0,24428.0,23406.0,23416.0,23402.0,23538.0,23504.0,23370.0,4353.0,4346.0,4288.0,4295.0,4273.0,4272.0
dpphys_pressure_cap4,uniform_random,0.3,8,10000,3,0,96000.0,95249.0,94757.0,0.9921770833333333,0.9948345914392802,0.1480578125,38.016125,48.872717,86.888842,2.999873,2153.0,1414.0,144866.0,127320.0,17546.0,25686.0,8140.0,136563.0,0.0,0.0,144703.0,140254.0,2.0,10000.0,23920.0,24218.0,24176.0,24152.0,24184.0,24216.0,23898.0,24193.0,24144.0,24124.0,24162.0,24182.0,23352.0,23478.0,23360.0,23402.0,23350.0,23312.0,4229.0,4218.0,4345.0,4347.0,4270.0,4277.0
dpphys_pressure_cap4,uniform_random,0.5,8,10000,1,0,160000.0,100644.0,100129.0,0.629025,0.9948829537776718,0.1564515625,1831.38772,49.819123,1881.206843,3.009897,2829.0,1855.0,159363.0,136763.0,22600.0,32591.0,9991.0,149192.0,0.0,0.0,159183.0,142927.0,2.0,10000.0,26381.0,26544.0,26742.0,26445.0,26480.0,26771.0,26349.0,26513.0,26714.0,26416.0,26448.0,26743.0,23787.0,23894.0,23880.0,23789.0,23777.0,23800.0,5320.0,5326.0,5496.0,5493.0,5480.0,5476.0
dpphys_pressure_cap4,uniform_random,0.5,8,10000,2,0,160000.0,100629.0,100119.0,0.62893125,0.9949318784843335,0.1564359375,1854.40365,49.88256,1904.286209,3.003616,2819.0,1865.0,158963.0,136206.0,22757.0,32762.0,10005.0,148769.0,0.0,0.0,158774.0,142654.0,2.0,10000.0,26546.0,26235.0,26934.0,26378.0,26511.0,26359.0,26513.0,26206.0,26898.0,26347.0,26481.0,26329.0,23763.0,23696.0,23879.0,23710.0,23825.0,23781.0,5369.0,5366.0,5488.0,5489.0,5524.0,5526.0
dpphys_pressure_cap4,uniform_random,0.5,8,10000,3,0,160000.0,100637.0,100134.0,0.62898125,0.9950018382900921,0.156459375,1848.546338,49.824485,1898.370823,3.012204,2846.0,1878.0,159521.0,136986.0,22535.0,32375.0,9840.0,149498.0,0.0,0.0,159338.0,142985.0,2.0,10000.0,26599.0,26717.0,26599.0,26747.0,26205.0,26654.0,26570.0,26682.0,26570.0,26718.0,26173.0,26625.0,23785.0,23840.0,23858.0,23775.0,23840.0,23887.0,5484.0,5486.0,5445.0,5449.0,5253.0,5258.0
dpphys_pressure_cap4,uniform_random,0.9,8,10000,1,0,288000.0,100698.0,100198.0,0.3496458333333333,0.9950346580865559,0.156559375,3232.300335,49.683417,3281.983752,3.00493,2940.0,1910.0,158822.0,136622.0,22200.0,32135.0,9935.0,148715.0,0.0,0.0,158650.0,143130.0,2.0,10000.0,26733.0,26367.0,26427.0,26416.0,26561.0,26318.0,26698.0,26341.0,26406.0,26390.0,26528.0,26287.0,23873.0,23860.0,23737.0,23862.0,23954.0,23844.0,5439.0,5431.0,5284.0,5286.0,5345.0,5350.0
dpphys_pressure_cap4,uniform_random,0.9,8,10000,2,0,288000.0,100686.0,100174.0,0.34960416666666666,0.9949148838964702,0.156521875,3226.917763,49.877254,3276.795017,3.002296,2929.0,1908.0,158841.0,136222.0,22619.0,32766.0,10147.0,148524.0,0.0,0.0,158671.0,142824.0,2.0,10000.0,26486.0,26360.0,26655.0,26442.0,26396.0,26502.0,26449.0,26330.0,26623.0,26424.0,26367.0,26478.0,23801.0,23740.0,23824.0,23851.0,23798.0,23810.0,5393.0,5389.0,5513.0,5512.0,5484.0,5475.0
dpphys_pressure_cap4,uniform_random,0.9,8,10000,3,0,288000.0,100687.0,100177.0,0.3496076388888889,0.9949347979381649,0.1565265625,3229.465935,49.865498,3279.331433,3.0114,2985.0,1948.0,159380.0,136835.0,22545.0,32410.0,9865.0,149317.0,0.0,0.0,159182.0,143194.0,2.0,10000.0,26343.0,26512.0,26852.0,26344.0,26790.0,26539.0,26301.0,26479.0,26817.0,26317.0,26760.0,26508.0,23875.0,23882.0,23903.0,23853.0,23898.0,23783.0,5298.0,5299.0,5397.0,5393.0,5513.0,5510.0
