experiment,pattern,parameter_value,injection_rate,offered_packet_load,offered_flit_load,inj_vnet,packet_size_bytes,flits_per_packet,vcs_per_vnet,router_latency,link_width_bits,packets_injected,packets_received,flits_injected,flits_received,packet_throughput,flit_throughput,delivery_ratio,queueing_latency,network_latency,packet_latency,flit_queueing_latency,flit_network_latency,flit_latency,average_hops,average_link_utilization,sim_ticks,sim_freq
vcs,uniform_random,4,0.01,0.005,0.005,0,8,1,4,1,128,3165.0,3162.0,3165.0,3162.0,0.004940625,0.004940625,0.9990521327014218,2.0,13.557559,15.557559,2.0,13.557559,15.557559,5.26945,2.2996,10000.0,2000000000.0
vcs,uniform_random,4,0.02,0.01,0.01,0,8,1,4,1,128,6387.0,6382.0,6387.0,6382.0,0.009971875,0.009971875,0.9992171598559574,2.0,13.579285,15.579285,2.0,13.579285,15.579285,5.271702,4.6424,10000.0,2000000000.0
vcs,uniform_random,4,0.03,0.015,0.015,0,8,1,4,1,128,9483.0,9471.0,9483.0,9471.0,0.0147984375,0.0147984375,0.9987345776652958,2.0,13.614507,15.614507,2.0,13.614507,15.614507,5.280857,6.9031,10000.0,2000000000.0
vcs,uniform_random,4,0.04,0.02,0.02,0,8,1,4,1,128,12618.0,12593.0,12618.0,12593.0,0.0196765625,0.0196765625,0.9980187034395308,2.0,13.560947,15.560947,2.0,13.560947,15.560947,5.24728,9.1395,10000.0,2000000000.0
vcs,uniform_random,4,0.05,0.025,0.025,0,8,1,4,1,128,15980.0,15955.0,15980.0,15955.0,0.0249296875,0.0249296875,0.9984355444305382,2.0,13.526669,15.526669,2.0,13.526669,15.526669,5.221122,11.531,10000.0,2000000000.0
vcs,uniform_random,4,0.06,0.03,0.03,0,8,1,4,1,128,19131.0,19109.0,19131.0,19109.0,0.0298578125,0.0298578125,0.9988500339762689,2.0,13.623738,15.623738,2.0,13.623738,15.623738,5.258779,13.8817,10000.0,2000000000.0
vcs,uniform_random,4,0.07,0.035,0.035,0,8,1,4,1,128,22313.0,22280.0,22313.0,22280.0,0.0348125,0.0348125,0.9985210415452875,2.0,13.597756,15.597756,2.0,13.597756,15.597756,5.237522,16.1401,10000.0,2000000000.0
vcs,uniform_random,4,0.08,0.04,0.04,0,8,1,4,1,128,25513.0,25486.0,25513.0,25486.0,0.039821875,0.039821875,0.9989417159879277,2.0,13.614298,15.614298,2.0,13.614298,15.614298,5.236169,18.4528,10000.0,2000000000.0
vcs,uniform_random,4,0.09,0.045,0.045,0,8,1,4,1,128,28723.0,28679.0,28723.0,28679.0,0.0448109375,0.0448109375,0.9984681265884483,2.0,13.644269,15.644269,2.0,13.644269,15.644269,5.242547,20.7916,10000.0,2000000000.0
vcs,uniform_random,4,0.1,0.05,0.05,0,8,1,4,1,128,31970.0,31919.0,31970.0,31919.0,0.0498734375,0.0498734375,0.9984047544573037,2.0,13.711394,15.711394,2.0,13.711394,15.711394,5.266832,23.2156,10000.0,2000000000.0
vcs,uniform_random,4,0.11,0.055,0.055,0,8,1,4,1,128,35150.0,35109.0,35150.0,35109.0,0.0548578125,0.0548578125,0.9988335704125177,2.0,13.705261,15.705261,2.0,13.705261,15.705261,5.253468,25.4829,10000.0,2000000000.0
vcs,uniform_random,4,0.12,0.06,0.06,0,8,1,4,1,128,38312.0,38245.0,38312.0,38245.0,0.0597578125,0.0597578125,0.998251200668198,2.0,13.728592,15.728592,2.0,13.728592,15.728592,5.257289,27.7862,10000.0,2000000000.0
vcs,uniform_random,4,0.13,0.065,0.065,0,8,1,4,1,128,41441.0,41382.0,41441.0,41382.0,0.064659375,0.064659375,0.9985762891822109,2.0,13.700353,15.700353,2.0,13.700353,15.700353,5.232396,29.9574,10000.0,2000000000.0
vcs,uniform_random,4,0.14,0.07,0.07,0,8,1,4,1,128,44515.0,44455.0,44515.0,44455.0,0.0694609375,0.0694609375,0.9986521397281816,2.0,13.753414,15.753414,2.0,13.753414,15.753414,5.250995,32.2631,10000.0,2000000000.0
vcs,uniform_random,4,0.15,0.075,0.075,0,8,1,4,1,128,47716.0,47649.0,47716.0,47649.0,0.0744515625,0.0744515625,0.9985958588314192,2.0,13.745934,15.745934,2.0,13.745934,15.745934,5.241327,34.5318,10000.0,2000000000.0
vcs,uniform_random,4,0.16,0.08,0.08,0,8,1,4,1,128,50920.0,50840.0,50920.0,50840.0,0.0794375,0.0794375,0.9984289080911233,2.0,13.812077,15.812077,2.0,13.812077,15.812077,5.2631,36.9628,10000.0,2000000000.0
vcs,uniform_random,4,0.17,0.085,0.085,0,8,1,4,1,128,54190.0,54109.0,54190.0,54109.0,0.0845453125,0.0845453125,0.9985052592729285,2.0,13.813913,15.813913,2.0,13.813913,15.813913,5.255041,39.2979,10000.0,2000000000.0
vcs,uniform_random,4,0.18,0.09,0.09,0,8,1,4,1,128,57428.0,57352.0,57428.0,57352.0,0.0896125,0.0896125,0.9986766037473009,2.0,13.827853,15.827853,2.0,13.827853,15.827853,5.252999,41.6291,10000.0,2000000000.0
vcs,uniform_random,4,0.19,0.095,0.095,0,8,1,4,1,128,60683.0,60581.0,60683.0,60581.0,0.0946578125,0.0946578125,0.9983191338595653,2.0,13.869778,15.869778,2.0,13.869778,15.869778,5.26373,44.052,10000.0,2000000000.0
vcs,uniform_random,4,0.2,0.1,0.1,0,8,1,4,1,128,63801.0,63702.0,63801.0,63702.0,0.099534375,0.099534375,0.9984483001833827,2.0,13.890302,15.890302,2.0,13.890302,15.890302,5.264277,46.3196,10000.0,2000000000.0
vcs,uniform_random,4,0.21,0.105,0.105,0,8,1,4,1,128,67103.0,67011.0,67103.0,67011.0,0.1047046875,0.1047046875,0.9986289733692979,2.0,13.892167,15.892167,2.0,13.892167,15.892167,5.254093,48.6481,10000.0,2000000000.0
vcs,uniform_random,4,0.22,0.11,0.11,0,8,1,4,1,128,70205.0,70106.0,70205.0,70106.0,0.109540625,0.109540625,0.9985898440282032,2.0,13.869141,15.869141,2.0,13.869141,15.869141,5.231507,50.7419,10000.0,2000000000.0
vcs,uniform_random,4,0.23,0.115,0.115,0,8,1,4,1,128,73295.0,73185.0,73295.0,73185.0,0.1143515625,0.1143515625,0.9984992154990109,2.0,13.925381,15.925381,2.0,13.925381,15.925381,5.248671,53.0986,10000.0,2000000000.0
vcs,uniform_random,4,0.24,0.12,0.12,0,8,1,4,1,128,76649.0,76545.0,76649.0,76545.0,0.1196015625,0.1196015625,0.9986431655990293,2.0,13.946528,15.946528,2.0,13.946528,15.946528,5.247959,55.5217,10000.0,2000000000.0
vcs,uniform_random,4,0.25,0.125,0.125,0,8,1,4,1,128,79865.0,79728.0,79865.0,79728.0,0.124575,0.124575,0.9982846052713955,2.0,13.979919,15.979919,2.0,13.979919,15.979919,5.256108,57.9146,10000.0,2000000000.0
vcs,uniform_random,4,0.26,0.13,0.13,0,8,1,4,1,128,83161.0,83030.0,83161.0,83030.0,0.129734375,0.129734375,0.9984247423672155,2.0,13.971902,15.971902,2.0,13.971902,15.971902,5.241973,60.1872,10000.0,2000000000.0
vcs,uniform_random,4,0.27,0.135,0.135,0,8,1,4,1,128,86362.0,86233.0,86362.0,86233.0,0.1347390625,0.1347390625,0.9985062874875524,2.0,14.010448,16.010448,2.0,14.010448,16.010448,5.248374,62.5649,10000.0,2000000000.0
vcs,uniform_random,4,0.28,0.14,0.14,0,8,1,4,1,128,89543.0,89406.0,89543.0,89406.0,0.139696875,0.139696875,0.9984700088225769,2.0,14.026106,16.026106,2.0,14.026106,16.026106,5.246068,64.8424,10000.0,2000000000.0
vcs,uniform_random,4,0.29,0.145,0.145,0,8,1,4,1,128,92816.0,92670.0,92816.0,92670.0,0.144796875,0.144796875,0.9984269953456301,2.0,14.066645,16.066645,2.0,14.066645,16.066645,5.252563,67.2784,10000.0,2000000000.0
vcs,uniform_random,4,0.3,0.15,0.15,0,8,1,4,1,128,96060.0,95916.0,96060.0,95916.0,0.14986875,0.14986875,0.9985009369144284,2.0,14.106958,16.106958,2.0,14.106958,16.106958,5.259592,69.6959,10000.0,2000000000.0
vcs,uniform_random,4,0.31,0.155,0.155,0,8,1,4,1,128,99232.0,99095.0,99232.0,99095.0,0.1548359375,0.1548359375,0.9986193969687198,2.0,14.110056,16.110056,2.0,14.110056,16.110056,5.248711,71.8869,10000.0,2000000000.0
vcs,uniform_random,4,0.32,0.16,0.16,0,8,1,4,1,128,102412.0,102256.0,102412.0,102256.0,0.159775,0.159775,0.9984767410069133,2.0,14.161135,16.161135,2.0,14.161135,16.161135,5.260718,74.314,10000.0,2000000000.0
vcs,uniform_random,4,0.33,0.165,0.165,0,8,1,4,1,128,105628.0,105459.0,105628.0,105459.0,0.1647796875,0.1647796875,0.9984000454424963,2.0,14.147527,16.147527,2.0,14.147527,16.147527,5.239354,76.4231,10000.0,2000000000.0
vcs,uniform_random,4,0.34,0.17,0.17,0,8,1,4,1,128,108817.0,108636.0,108817.0,108636.0,0.16974375,0.16974375,0.9983366569561741,2.0,14.181505,16.181505,2.0,14.181505,16.181505,5.241715,78.7566,10000.0,2000000000.0
vcs,uniform_random,4,0.35,0.175,0.175,0,8,1,4,1,128,111998.0,111839.0,111998.0,111839.0,0.1747484375,0.1747484375,0.9985803317916392,2.0,14.199984,16.199984,2.0,14.199984,16.199984,5.24132,81.0546,10000.0,2000000000.0
vcs,uniform_random,4,0.36,0.18,0.18,0,8,1,4,1,128,115134.0,114954.0,115134.0,114954.0,0.179615625,0.179615625,0.9984366043045495,2.0,14.257625,16.257625,2.0,14.257625,16.257625,5.250135,83.4185,10000.0,2000000000.0
vcs,uniform_random,4,0.37,0.185,0.185,0,8,1,4,1,128,118176.0,118001.0,118176.0,118001.0,0.1843765625,0.1843765625,0.9985191578662335,2.0,14.282803,16.282803,2.0,14.282803,16.282803,5.248167,85.6051,10000.0,2000000000.0
vcs,uniform_random,4,0.38,0.19,0.19,0,8,1,4,1,128,121411.0,121207.0,121411.0,121207.0,0.1893859375,0.1893859375,0.9983197568589337,2.0,14.321483,16.321483,2.0,14.321483,16.321483,5.252527,87.9999,10000.0,2000000000.0
vcs,uniform_random,4,0.39,0.195,0.195,0,8,1,4,1,128,124573.0,124367.0,124573.0,124367.0,0.1943234375,0.1943234375,0.9983463511354788,2.0,14.325159,16.325159,2.0,14.325159,16.325159,5.235287,90.0742,10000.0,2000000000.0
vcs,uniform_random,4,0.4,0.2,0.2,0,8,1,4,1,128,127850.0,127645.0,127850.0,127645.0,0.1994453125,0.1994453125,0.9983965584669534,2.0,14.393482,16.393482,2.0,14.393482,16.393482,5.24518,92.5788,10000.0,2000000000.0
vcs,uniform_random,4,0.41,0.205,0.205,0,8,1,4,1,128,130940.0,130735.0,130940.0,130735.0,0.2042734375,0.2042734375,0.9984343974339392,2.0,14.421945,16.421945,2.0,14.421945,16.421945,5.24116,94.761,10000.0,2000000000.0
vcs,uniform_random,4,0.42,0.21,0.21,0,8,1,4,1,128,134152.0,133956.0,134152.0,133956.0,0.20930625,0.20930625,0.9985389707197806,2.0,14.492393,16.492393,2.0,14.492393,16.492393,5.254419,97.2663,10000.0,2000000000.0
vcs,uniform_random,4,0.43,0.215,0.215,0,8,1,4,1,128,137408.0,137192.0,137408.0,137192.0,0.2143625,0.2143625,0.9984280391243596,2.000007,14.55235,16.552357,2.000007,14.55235,16.552357,5.260299,99.6966,10000.0,2000000000.0
vcs,uniform_random,4,0.44,0.22,0.22,0,8,1,4,1,128,140661.0,140451.0,140661.0,140451.0,0.2194546875,0.2194546875,0.9985070488621579,2.0,14.567664,16.567664,2.0,14.567664,16.567664,5.250009,101.9198,10000.0,2000000000.0
vcs,uniform_random,4,0.45,0.225,0.225,0,8,1,4,1,128,143788.0,143576.0,143788.0,143576.0,0.2243375,0.2243375,0.9985256071438506,2.0,14.614727,16.614727,2.0,14.614727,16.614727,5.251936,104.2168,10000.0,2000000000.0
vcs,uniform_random,4,0.46,0.23,0.23,0,8,1,4,1,128,146960.0,146737.0,146960.0,146737.0,0.2292765625,0.2292765625,0.9984825802939575,2.000061,14.680878,16.680939,2.000061,14.680878,16.680939,5.252874,106.5255,10000.0,2000000000.0
vcs,uniform_random,4,0.47,0.235,0.235,0,8,1,4,1,128,150117.0,149898.0,150117.0,149898.0,0.234215625,0.234215625,0.9985411379124283,2.000013,14.721898,16.721911,2.000013,14.721898,16.721911,5.248282,108.7456,10000.0,2000000000.0
vcs,uniform_random,4,0.48,0.24,0.24,0,8,1,4,1,128,153229.0,152997.0,153229.0,152997.0,0.2390578125,0.2390578125,0.9984859262933257,2.000052,14.799512,16.799565,2.000052,14.799512,16.799565,5.25209,111.0577,10000.0,2000000000.0
vcs,uniform_random,4,0.49,0.245,0.245,0,8,1,4,1,128,156386.0,156147.0,156386.0,156147.0,0.2439796875,0.2439796875,0.9984717302060286,2.000026,14.867106,16.867132,2.000026,14.867106,16.867132,5.255535,113.3949,10000.0,2000000000.0
vcs,uniform_random,4,0.5,0.25,0.25,0,8,1,4,1,128,159529.0,159305.0,159529.0,159305.0,0.2489140625,0.2489140625,0.9985958665822515,2.00005,14.905213,16.905263,2.00005,14.905213,16.905263,5.248122,115.5665,10000.0,2000000000.0
vcs,uniform_random,8,0.01,0.005,0.005,0,8,1,8,1,128,3165.0,3162.0,3165.0,3162.0,0.004940625,0.004940625,0.9990521327014218,2.0,13.557559,15.557559,2.0,13.557559,15.557559,5.26945,2.2996,10000.0,2000000000.0
vcs,uniform_random,8,0.02,0.01,0.01,0,8,1,8,1,128,6387.0,6382.0,6387.0,6382.0,0.009971875,0.009971875,0.9992171598559574,2.0,13.579285,15.579285,2.0,13.579285,15.579285,5.271702,4.6424,10000.0,2000000000.0
vcs,uniform_random,8,0.03,0.015,0.015,0,8,1,8,1,128,9483.0,9471.0,9483.0,9471.0,0.0147984375,0.0147984375,0.9987345776652958,2.0,13.614507,15.614507,2.0,13.614507,15.614507,5.280857,6.9031,10000.0,2000000000.0
vcs,uniform_random,8,0.04,0.02,0.02,0,8,1,8,1,128,12618.0,12593.0,12618.0,12593.0,0.0196765625,0.0196765625,0.9980187034395308,2.0,13.560947,15.560947,2.0,13.560947,15.560947,5.24728,9.1395,10000.0,2000000000.0
vcs,uniform_random,8,0.05,0.025,0.025,0,8,1,8,1,128,15980.0,15955.0,15980.0,15955.0,0.0249296875,0.0249296875,0.9984355444305382,2.0,13.526669,15.526669,2.0,13.526669,15.526669,5.221122,11.531,10000.0,2000000000.0
vcs,uniform_random,8,0.06,0.03,0.03,0,8,1,8,1,128,19131.0,19109.0,19131.0,19109.0,0.0298578125,0.0298578125,0.9988500339762689,2.0,13.623738,15.623738,2.0,13.623738,15.623738,5.258779,13.8817,10000.0,2000000000.0
vcs,uniform_random,8,0.07,0.035,0.035,0,8,1,8,1,128,22313.0,22280.0,22313.0,22280.0,0.0348125,0.0348125,0.9985210415452875,2.0,13.597756,15.597756,2.0,13.597756,15.597756,5.237522,16.1401,10000.0,2000000000.0
vcs,uniform_random,8,0.08,0.04,0.04,0,8,1,8,1,128,25513.0,25486.0,25513.0,25486.0,0.039821875,0.039821875,0.9989417159879277,2.0,13.614298,15.614298,2.0,13.614298,15.614298,5.236169,18.4528,10000.0,2000000000.0
vcs,uniform_random,8,0.09,0.045,0.045,0,8,1,8,1,128,28723.0,28679.0,28723.0,28679.0,0.0448109375,0.0448109375,0.9984681265884483,2.0,13.644269,15.644269,2.0,13.644269,15.644269,5.242547,20.7916,10000.0,2000000000.0
vcs,uniform_random,8,0.1,0.05,0.05,0,8,1,8,1,128,31970.0,31919.0,31970.0,31919.0,0.0498734375,0.0498734375,0.9984047544573037,2.0,13.711394,15.711394,2.0,13.711394,15.711394,5.266832,23.2156,10000.0,2000000000.0
vcs,uniform_random,8,0.11,0.055,0.055,0,8,1,8,1,128,35150.0,35109.0,35150.0,35109.0,0.0548578125,0.0548578125,0.9988335704125177,2.0,13.705261,15.705261,2.0,13.705261,15.705261,5.253468,25.4829,10000.0,2000000000.0
vcs,uniform_random,8,0.12,0.06,0.06,0,8,1,8,1,128,38312.0,38245.0,38312.0,38245.0,0.0597578125,0.0597578125,0.998251200668198,2.0,13.728592,15.728592,2.0,13.728592,15.728592,5.257289,27.7862,10000.0,2000000000.0
vcs,uniform_random,8,0.13,0.065,0.065,0,8,1,8,1,128,41441.0,41382.0,41441.0,41382.0,0.064659375,0.064659375,0.9985762891822109,2.0,13.700353,15.700353,2.0,13.700353,15.700353,5.232396,29.9574,10000.0,2000000000.0
vcs,uniform_random,8,0.14,0.07,0.07,0,8,1,8,1,128,44515.0,44455.0,44515.0,44455.0,0.0694609375,0.0694609375,0.9986521397281816,2.0,13.753301,15.753301,2.0,13.753301,15.753301,5.250995,32.2631,10000.0,2000000000.0
vcs,uniform_random,8,0.15,0.075,0.075,0,8,1,8,1,128,47716.0,47649.0,47716.0,47649.0,0.0744515625,0.0744515625,0.9985958588314192,2.0,13.745892,15.745892,2.0,13.745892,15.745892,5.241327,34.5318,10000.0,2000000000.0
vcs,uniform_random,8,0.16,0.08,0.08,0,8,1,8,1,128,50920.0,50840.0,50920.0,50840.0,0.0794375,0.0794375,0.9984289080911233,2.0,13.812057,15.812057,2.0,13.812057,15.812057,5.2631,36.9628,10000.0,2000000000.0
vcs,uniform_random,8,0.17,0.085,0.085,0,8,1,8,1,128,54190.0,54109.0,54190.0,54109.0,0.0845453125,0.0845453125,0.9985052592729285,2.0,13.813894,15.813894,2.0,13.813894,15.813894,5.255041,39.2979,10000.0,2000000000.0
vcs,uniform_random,8,0.18,0.09,0.09,0,8,1,8,1,128,57428.0,57352.0,57428.0,57352.0,0.0896125,0.0896125,0.9986766037473009,2.0,13.827835,15.827835,2.0,13.827835,15.827835,5.252999,41.6291,10000.0,2000000000.0
vcs,uniform_random,8,0.19,0.095,0.095,0,8,1,8,1,128,60683.0,60581.0,60683.0,60581.0,0.0946578125,0.0946578125,0.9983191338595653,2.0,13.869778,15.869778,2.0,13.869778,15.869778,5.26373,44.052,10000.0,2000000000.0
vcs,uniform_random,8,0.2,0.1,0.1,0,8,1,8,1,128,63801.0,63702.0,63801.0,63702.0,0.099534375,0.099534375,0.9984483001833827,2.0,13.890255,15.890255,2.0,13.890255,15.890255,5.264277,46.3196,10000.0,2000000000.0
vcs,uniform_random,8,0.21,0.105,0.105,0,8,1,8,1,128,67103.0,67011.0,67103.0,67011.0,0.1047046875,0.1047046875,0.9986289733692979,2.0,13.892092,15.892092,2.0,13.892092,15.892092,5.254093,48.6481,10000.0,2000000000.0
vcs,uniform_random,8,0.22,0.11,0.11,0,8,1,8,1,128,70205.0,70106.0,70205.0,70106.0,0.109540625,0.109540625,0.9985898440282032,2.0,13.86887,15.86887,2.0,13.86887,15.86887,5.231507,50.7419,10000.0,2000000000.0
vcs,uniform_random,8,0.23,0.115,0.115,0,8,1,8,1,128,73295.0,73186.0,73295.0,73186.0,0.114353125,0.114353125,0.9985128589944744,2.0,13.925259,15.925259,2.0,13.925259,15.925259,5.248722,53.0986,10000.0,2000000000.0
vcs,uniform_random,8,0.24,0.12,0.12,0,8,1,8,1,128,76649.0,76545.0,76649.0,76545.0,0.1196015625,0.1196015625,0.9986431655990293,2.0,13.946371,15.946371,2.0,13.946371,15.946371,5.247959,55.5217,10000.0,2000000000.0
vcs,uniform_random,8,0.25,0.125,0.125,0,8,1,8,1,128,79865.0,79728.0,79865.0,79728.0,0.124575,0.124575,0.9982846052713955,2.0,13.979392,15.979392,2.0,13.979392,15.979392,5.256108,57.9145,10000.0,2000000000.0
vcs,uniform_random,8,0.26,0.13,0.13,0,8,1,8,1,128,83161.0,83030.0,83161.0,83030.0,0.129734375,0.129734375,0.9984247423672155,2.0,13.97142,15.97142,2.0,13.97142,15.97142,5.241973,60.1872,10000.0,2000000000.0
vcs,uniform_random,8,0.27,0.135,0.135,0,8,1,8,1,128,86362.0,86233.0,86362.0,86233.0,0.1347390625,0.1347390625,0.9985062874875524,2.0,14.009776,16.009776,2.0,14.009776,16.009776,5.248374,62.5649,10000.0,2000000000.0
vcs,uniform_random,8,0.28,0.14,0.14,0,8,1,8,1,128,89543.0,89406.0,89543.0,89406.0,0.139696875,0.139696875,0.9984700088225769,2.0,14.025133,16.025133,2.0,14.025133,16.025133,5.246068,64.8424,10000.0,2000000000.0
vcs,uniform_random,8,0.29,0.145,0.145,0,8,1,8,1,128,92816.0,92670.0,92816.0,92670.0,0.144796875,0.144796875,0.9984269953456301,2.0,14.066494,16.066494,2.0,14.066494,16.066494,5.252563,67.2779,10000.0,2000000000.0
vcs,uniform_random,8,0.3,0.15,0.15,0,8,1,8,1,128,96060.0,95916.0,96060.0,95916.0,0.14986875,0.14986875,0.9985009369144284,2.0,14.105592,16.105592,2.0,14.105592,16.105592,5.259592,69.6959,10000.0,2000000000.0
vcs,uniform_random,8,0.31,0.155,0.155,0,8,1,8,1,128,99232.0,99095.0,99232.0,99095.0,0.1548359375,0.1548359375,0.9986193969687198,2.0,14.107937,16.107937,2.0,14.107937,16.107937,5.248711,71.8869,10000.0,2000000000.0
vcs,uniform_random,8,0.32,0.16,0.16,0,8,1,8,1,128,102412.0,102256.0,102412.0,102256.0,0.159775,0.159775,0.9984767410069133,2.0,14.1587,16.1587,2.0,14.1587,16.1587,5.260718,74.3141,10000.0,2000000000.0
vcs,uniform_random,8,0.33,0.165,0.165,0,8,1,8,1,128,105628.0,105459.0,105628.0,105459.0,0.1647796875,0.1647796875,0.9984000454424963,2.0,14.144938,16.144938,2.0,14.144938,16.144938,5.239354,76.4231,10000.0,2000000000.0
vcs,uniform_random,8,0.34,0.17,0.17,0,8,1,8,1,128,108817.0,108636.0,108817.0,108636.0,0.16974375,0.16974375,0.9983366569561741,2.0,14.179047,16.179047,2.0,14.179047,16.179047,5.241725,78.7568,10000.0,2000000000.0
vcs,uniform_random,8,0.35,0.175,0.175,0,8,1,8,1,128,111998.0,111840.0,111998.0,111840.0,0.17475,0.17475,0.9985892605225093,2.0,14.198042,16.198042,2.0,14.198042,16.198042,5.241318,81.0545,10000.0,2000000000.0
vcs,uniform_random,8,0.36,0.18,0.18,0,8,1,8,1,128,115134.0,114955.0,115134.0,114955.0,0.1796171875,0.1796171875,0.9984452898361909,2.0,14.254213,16.254213,2.0,14.254213,16.254213,5.250176,83.4186,10000.0,2000000000.0
vcs,uniform_random,8,0.37,0.185,0.185,0,8,1,8,1,128,118176.0,118001.0,118176.0,118001.0,0.1843765625,0.1843765625,0.9985191578662335,2.0,14.27926,16.27926,2.0,14.27926,16.27926,5.248167,85.6055,10000.0,2000000000.0
vcs,uniform_random,8,0.38,0.19,0.19,0,8,1,8,1,128,121411.0,121205.0,121411.0,121205.0,0.1893828125,0.1893828125,0.9983032838869624,2.0,14.315985,16.315985,2.0,14.315985,16.315985,5.252523,88.0,10000.0,2000000000.0
vcs,uniform_random,8,0.39,0.195,0.195,0,8,1,8,1,128,124573.0,124367.0,124573.0,124367.0,0.1943234375,0.1943234375,0.9983463511354788,2.0,14.318453,16.318453,2.0,14.318453,16.318453,5.235287,90.0743,10000.0,2000000000.0
vcs,uniform_random,8,0.4,0.2,0.2,0,8,1,8,1,128,127850.0,127645.0,127850.0,127645.0,0.1994453125,0.1994453125,0.9983965584669534,2.0,14.382154,16.382154,2.0,14.382154,16.382154,5.245227,92.5786,10000.0,2000000000.0
vcs,uniform_random,8,0.41,0.205,0.205,0,8,1,8,1,128,130940.0,130735.0,130940.0,130735.0,0.2042734375,0.2042734375,0.9984343974339392,2.0,14.41054,16.41054,2.0,14.41054,16.41054,5.24116,94.7609,10000.0,2000000000.0
vcs,uniform_random,8,0.42,0.21,0.21,0,8,1,8,1,128,134152.0,133958.0,134152.0,133958.0,0.209309375,0.209309375,0.9985538791818236,2.0,14.476836,16.476836,2.0,14.476836,16.476836,5.254468,97.2665,10000.0,2000000000.0
vcs,uniform_random,8,0.43,0.215,0.215,0,8,1,8,1,128,137408.0,137192.0,137408.0,137192.0,0.2143625,0.2143625,0.9984280391243596,2.0,14.534849,16.534849,2.0,14.534849,16.534849,5.260299,99.6966,10000.0,2000000000.0
vcs,uniform_random,8,0.44,0.22,0.22,0,8,1,8,1,128,140661.0,140451.0,140661.0,140451.0,0.2194546875,0.2194546875,0.9985070488621579,2.0,14.548974,16.548974,2.0,14.548974,16.548974,5.250009,101.9197,10000.0,2000000000.0
vcs,uniform_random,8,0.45,0.225,0.225,0,8,1,8,1,128,143788.0,143577.0,143788.0,143577.0,0.2243390625,0.2243390625,0.9985325618271343,2.0,14.59839,16.59839,2.0,14.59839,16.59839,5.251914,104.2169,10000.0,2000000000.0
vcs,uniform_random,8,0.46,0.23,0.23,0,8,1,8,1,128,146960.0,146738.0,146960.0,146738.0,0.229278125,0.229278125,0.9984893848666304,2.0,14.655222,16.655222,2.0,14.655222,16.655222,5.252879,106.526,10000.0,2000000000.0
vcs,uniform_random,8,0.47,0.235,0.235,0,8,1,8,1,128,150117.0,149902.0,150117.0,149902.0,0.234221875,0.234221875,0.9985677837953063,2.0,14.692566,16.692566,2.0,14.692566,16.692566,5.248276,108.7472,10000.0,2000000000.0
vcs,uniform_random,8,0.48,0.24,0.24,0,8,1,8,1,128,153229.0,152997.0,153229.0,152997.0,0.2390578125,0.2390578125,0.9984859262933257,2.0,14.756695,16.756695,2.0,14.756695,16.756695,5.252123,111.0582,10000.0,2000000000.0
vcs,uniform_random,8,0.49,0.245,0.245,0,8,1,8,1,128,156386.0,156147.0,156386.0,156147.0,0.2439796875,0.2439796875,0.9984717302060286,2.0,14.818184,16.818184,2.0,14.818184,16.818184,5.255535,113.395,10000.0,2000000000.0
vcs,uniform_random,8,0.5,0.25,0.25,0,8,1,8,1,128,159529.0,159308.0,159529.0,159308.0,0.24891875,0.24891875,0.9986146719405249,2.0,14.84739,16.84739,2.0,14.84739,16.84739,5.248148,115.567,10000.0,2000000000.0
vcs,transpose,1,0.01,0.005,0.005,0,8,1,1,1,128,3151.0,3149.0,3151.0,3149.0,0.0049203125,0.0049203125,0.9993652808632181,2.032709,13.794856,15.827564,2.032709,13.794856,15.827564,5.323595,2.307,10000.0,2000000000.0
vcs,transpose,1,0.02,0.01,0.01,0,8,1,1,1,128,6392.0,6382.0,6392.0,6382.0,0.009971875,0.009971875,0.9984355444305382,2.090411,13.876684,15.967095,2.090411,13.876684,15.967095,5.271075,4.6476,10000.0,2000000000.0
vcs,transpose,1,0.03,0.015,0.015,0,8,1,1,1,128,9506.0,9489.0,9506.0,9489.0,0.0148265625,0.0148265625,0.9982116557963392,2.145221,14.159237,16.304458,2.145221,14.159237,16.304458,5.282538,6.9197,10000.0,2000000000.0
