mode,pattern,injection_rate,vcs_per_vnet,sim_cycles,deadlock,expected_generated,packets_injected,packets_received,injection_acceptance,delivery_ratio,throughput,queueing_latency,network_latency,packet_latency,average_hops,cbs_entry_blocks,cbs_mark_moves,dp_pool_blocks,dp_shared_grants,escape_hops,escape_transitions,sim_ticks
B4_dpesc_v5_s4_global,torus3d_tornado,0.2,13,10000,0,64000.0,63806.0,63730.0,0.99696875,0.9988088894461336,0.099578125,2.0,9.193159,11.193159,3.0,0.0,0.0,0.0,191327.0,0.0,0.0,10000.0
B4_dpesc_v5_s4_global,torus3d_tornado,0.25,13,10000,0,80000.0,79713.0,79623.0,0.9964125,0.9988709495314441,0.1244109375,2.0,9.245482,11.245482,3.0,0.0,0.0,0.0,239035.0,0.0,0.0,10000.0
B4_dpesc_v5_s4_global,torus3d_tornado,0.3,13,10000,0,96000.0,95810.0,95708.0,0.9980208333333334,0.9989353929652437,0.14954375,2.0,9.30079,11.30079,3.0,0.0,0.0,0.0,287305.0,0.0,0.0,10000.0
B4_dpesc_v5_s4_global,torus3d_tornado,0.35,13,10000,0,112000.0,111703.0,111591.0,0.9973482142857143,0.9989973411636214,0.1743609375,2.0,9.357654,11.357654,3.0,0.0,0.0,0.0,334968.0,0.0,0.0,10000.0
B4_dpesc_v5_s4_global,torus3d_tornado,0.4,13,10000,0,128000.0,127637.0,127504.0,0.9971640625,0.9989579824032216,0.199225,2.0,9.424818,11.424818,3.0,0.0,0.0,0.0,382753.0,0.0,0.0,10000.0
B4_dpesc_v5_s4_global,torus3d_tornado,0.45,13,10000,0,144000.0,143553.0,143408.0,0.9968958333333333,0.9989899200991968,0.224075,2.0,9.494491,11.494491,3.0,0.0,0.0,0.0,430481.0,0.0,0.0,10000.0
B4_dpesc_v5_s4_global,torus3d_tornado,0.5,13,10000,0,160000.0,159452.0,159290.0,0.996575,0.9989840202694228,0.248890625,2.0,9.565371,11.565371,3.0,0.0,0.0,0.0,478161.0,0.0,0.0,10000.0
B4_dpesc_v5_s4_global,torus3d_tornado,0.55,13,10000,0,176000.0,175634.0,175453.0,0.9979204545454545,0.9989694478290081,0.2741453125,2.0,9.643768,11.643768,3.0,0.0,0.0,0.0,526684.0,0.0,0.0,10000.0
B4_dpesc_v5_s4_global,torus3d_tornado,0.6,13,10000,0,192000.0,191507.0,191308.0,0.9974322916666667,0.9989608734928749,0.29891875,2.0,9.724606,11.724606,3.0,0.0,0.0,0.0,574284.0,0.0,0.0,10000.0
B4_dpesc_v5_s4_global,torus3d_tornado,0.65,13,10000,0,208000.0,207649.0,207432.0,0.9983125,0.9989549672765099,0.3241125,2.0,9.811263,11.811263,3.0,0.0,0.0,0.0,622699.0,0.0,0.0,10000.0
