mode,pattern,injection_rate,vcs_per_vnet,sim_cycles,deadlock,expected_generated,packets_injected,packets_received,injection_acceptance,delivery_ratio,throughput,queueing_latency,network_latency,packet_latency,average_hops,cbs_entry_blocks,cbs_mark_moves,dp_pool_blocks,dp_shared_grants,escape_hops,escape_transitions,sim_ticks
B6_dpesc_v7_s6_per_dimension,torus3d_transpose,0.05,7,10000,0,16000.0,15968.0,15949.0,0.998,0.998810120240481,0.0249203125,2.0,9.042072,11.042072,3.003825,0.0,0.0,0.0,47945.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_per_dimension,torus3d_transpose,0.1,7,10000,0,32000.0,31948.0,31906.0,0.998375,0.9986853637160386,0.049853125,2.0,9.076694,11.076694,3.00351,0.0,0.0,0.0,95915.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_per_dimension,torus3d_transpose,0.15,7,10000,0,48000.0,47760.0,47703.0,0.995,0.9988065326633165,0.0745359375,2.0,9.098799,11.098799,2.999057,0.0,0.0,0.0,143183.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_per_dimension,torus3d_transpose,0.2,7,10000,0,64000.0,63806.0,63731.0,0.99696875,0.9988245619534213,0.0995796875,2.0,9.137547,11.137547,3.001553,0.0,0.0,0.0,191442.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_per_dimension,torus3d_transpose,0.25,7,10000,0,80000.0,79713.0,79625.0,0.9964125,0.9988960395418565,0.1244140625,2.0,9.174355,11.174355,3.00368,0.0,0.0,0.0,239345.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_per_dimension,torus3d_transpose,0.3,7,10000,0,96000.0,95810.0,95709.0,0.9980208333333334,0.9989458302891139,0.1495453125,2.0,9.203513,11.203513,3.001243,0.0,0.0,0.0,287439.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_per_dimension,torus3d_transpose,0.35,7,10000,0,112000.0,111703.0,111591.0,0.9973482142857143,0.9989973411636214,0.1743609375,2.0,9.234195,11.234195,3.000762,0.0,0.0,0.0,335075.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_per_dimension,torus3d_transpose,0.4,7,10000,0,128000.0,127637.0,127506.0,0.9971640625,0.9989736518407671,0.199228125,2.0,9.266427,11.266427,3.000094,0.0,0.0,0.0,382790.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_per_dimension,torus3d_transpose,0.45,7,10000,0,144000.0,143553.0,143407.0,0.9968958333333333,0.9989829540309154,0.2240734375,2.0,9.293772,11.293772,2.998041,0.0,0.0,0.0,430232.0,0.0,0.0,10000.0
B6_dpesc_v7_s6_per_dimension,torus3d_transpose,0.5,7,10000,0,160000.0,159452.0,159293.0,0.996575,0.9990028347088779,0.2488953125,2.0,9.324904,11.324904,2.997608,0.0,0.0,0.0,477808.0,0.0,0.0,10000.0
B2_dpesc_v3_s2_per_dimension,torus3d_neighbor,0.05,3,10000,0,16000.0,15968.0,15957.0,0.998,0.9993111222444889,0.0249328125,2.002945,5.0,7.002945,1.0,0.0,0.0,0.0,15963.0,0.0,0.0,10000.0
B2_dpesc_v3_s2_per_dimension,torus3d_neighbor,0.1,3,10000,0,32000.0,31948.0,31924.0,0.998375,0.9992487792663077,0.04988125,2.010462,5.0,7.010462,1.0,0.0,0.0,0.0,31938.0,0.0,0.0,10000.0
B2_dpesc_v3_s2_per_dimension,torus3d_neighbor,0.15,3,10000,0,48000.0,47760.0,47729.0,0.995,0.9993509212730318,0.0745765625,2.023927,5.0,7.023927,1.0,0.0,0.0,0.0,47747.0,0.0,0.0,10000.0
B2_dpesc_v3_s2_per_dimension,torus3d_neighbor,0.2,3,10000,0,64000.0,63805.0,63763.0,0.996953125,0.9993417443773999,0.0996296875,2.044226,5.0,7.044226,1.0,0.0,0.0,0.0,63787.0,0.0,0.0,10000.0
B2_dpesc_v3_s2_per_dimension,torus3d_neighbor,0.25,3,10000,0,80000.0,79712.0,79662.0,0.9964,0.9993727418707347,0.124471875,2.06815,5.0,7.06815,1.0,0.0,0.0,0.0,79692.0,0.0,0.0,10000.0
B2_dpesc_v3_s2_per_dimension,torus3d_neighbor,0.3,3,10000,0,96000.0,95809.0,95751.0,0.9980104166666667,0.9993946288970764,0.1496109375,2.100563,5.0,7.100563,1.0,0.0,0.0,0.0,95784.0,0.0,0.0,10000.0
B2_dpesc_v3_s2_per_dimension,torus3d_neighbor,0.35,3,10000,0,112000.0,111701.0,111637.0,0.9973303571428571,0.9994270418348985,0.1744328125,2.140849,5.0,7.140849,1.0,0.0,0.0,0.0,111674.0,0.0,0.0,10000.0
B2_dpesc_v3_s2_per_dimension,torus3d_neighbor,0.4,3,10000,0,128000.0,127635.0,127560.0,0.9971484375,0.9994123868844753,0.1993125,2.194693,5.0,7.194693,1.0,0.0,0.0,0.0,127606.0,0.0,0.0,10000.0
B2_dpesc_v3_s2_per_dimension,torus3d_neighbor,0.45,3,10000,0,144000.0,143550.0,143468.0,0.996875,0.9994287704632532,0.22416875,2.266331,5.0,7.266331,1.0,0.0,0.0,0.0,143519.0,0.0,0.0,10000.0
B2_dpesc_v3_s2_per_dimension,torus3d_neighbor,0.5,3,10000,0,160000.0,159449.0,159357.0,0.99655625,0.9994230130010223,0.2489953125,2.361616,5.0,7.361616,1.0,0.0,0.0,0.0,159417.0,0.0,0.0,10000.0
B4_dpesc_v5_s4_per_dimension,torus3d_neighbor,0.05,5,10000,0,16000.0,15968.0,15957.0,0.998,0.9993111222444889,0.0249328125,2.0,5.0,7.0,1.0,0.0,0.0,0.0,15963.0,0.0,0.0,10000.0
B4_dpesc_v5_s4_per_dimension,torus3d_neighbor,0.1,5,10000,0,32000.0,31948.0,31924.0,0.998375,0.9992487792663077,0.04988125,2.0,5.0,7.0,1.0,0.0,0.0,0.0,31938.0,0.0,0.0,10000.0
B4_dpesc_v5_s4_per_dimension,torus3d_neighbor,0.15,5,10000,0,48000.0,47760.0,47729.0,0.995,0.9993509212730318,0.0745765625,2.0,5.0,7.0,1.0,0.0,0.0,0.0,47747.0,0.0,0.0,10000.0
B4_dpesc_v5_s4_per_dimension,torus3d_neighbor,0.2,5,10000,0,64000.0,63806.0,63763.0,0.99696875,0.9993260821866282,0.0996296875,2.0,5.0,7.0,1.0,0.0,0.0,0.0,63788.0,0.0,0.0,10000.0
B4_dpesc_v5_s4_per_dimension,torus3d_neighbor,0.25,5,10000,0,80000.0,79713.0,79662.0,0.9964125,0.999360204734485,0.124471875,2.0,5.0,7.0,1.0,0.0,0.0,0.0,79693.0,0.0,0.0,10000.0
B4_dpesc_v5_s4_per_dimension,torus3d_neighbor,0.3,5,10000,0,96000.0,95810.0,95751.0,0.9980208333333334,0.9993841978916606,0.1496109375,2.0,5.0,7.0,1.0,0.0,0.0,0.0,95785.0,0.0,0.0,10000.0
